label,message
0,Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?
0,I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.
0,My drive can only be read. I need to write
0,Great! How is the office today?
0,Its a site to simulate the test. It just gives you very tough questions to test your readiness.
0,Yeah so basically any time next week you can get away from your mom &amp; get up before 3
0,Lol! Oops sorry! Have fun.
0,Don't make life too stressfull.. Always find time to Laugh.. It may not add years to your Life! But surely adds more life to ur years!! Gud ni8..swt dreams..
0,"Hmm, too many of them unfortunately... Pics obviously arent hot cakes. Its kinda fun tho"
0,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor..."
0,It is a good thing I'm now getting the connection to bw
0,I'll let you know when it kicks in
0,I'm leaving my house now.
0,R u here yet? I'm wearing blue shirt n black pants.
0,Yup i thk cine is better cos no need 2 go down 2 plaza mah.
0,hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?
0,U coming 2 pick me?
0,Prabha..i'm soryda..realy..frm heart i'm sory
0,Ok ill send you with in  &lt;DECIMAL&gt;  ok.
0,"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run."
0,You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged
0,Don no da:)whats you plan?
0,"Hey... Thk we juz go accordin to wat we discussed yest lor, except no kb on sun... Cos there's nt much lesson to go if we attend kb on sat..."
0,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.
0,Thnx dude. u guys out 2nite?
0,Hi mom we might be back later than  &lt;#&gt;
0,Of course. I guess god's just got me on hold right now.
0,Should I tell my friend not to come round til like  &lt;#&gt; ish?
0,Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You?
1,You are a winner U have been specially selected 2 receive Â£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810
0,"Since when, which side, any fever, any vomitin."
0,Are u awake? Is there snow there?
1,You have an important customer service announcement from PREMIER.
0,You are right. Meanwhile how's project twins comin up
1,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468"
0,Will you come online today night
1,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play Â£250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088"
0,"No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?"
1,"WELL DONE! Your 4* Costa Del Sol Holiday or Â£5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, CostÂ£1.50/pm, Max10mins"
0,Huh means computational science... Y they like dat one push here n there...
0,So when you gonna get rimac access
0,U know we watchin at lido?
0,Are you free now?can i call now?
0,Actually getting ready to leave the house.
0,We'll join the  &lt;#&gt;  bus
0,U call me alter at 11 ok.
0,You intrepid duo you! Have a great time and see you both soon.
0,U wake up already? Thanx 4 e tau sar piah it's quite nice.
0,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.
1,PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04
0,How much r Ã¼ willing to pay?
0,Sorry. || mail? ||
1,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE"
0,Hey they r not watching movie tonight so i'll prob b home early...
0,Come to my home for one last time i wont do anything. Trust me.
0,When did dad get back.
0,Hey check it da. I have listed da.
0,Horrible bf... I now v hungry...
0,I'm working technical support :)voice process.networking field.
0,Our Prashanthettan's mother passed away last night. pray for her and family.
0,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?
0,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?"
0,All sounds good. Fingers . Makes it difficult to type
0,"What's up bruv, hope you had a great break. Do have a rewarding semester."
0,Every monday..nxt week vl be completing..
0,From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke
1,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597
0,Cause I'm not freaky lol
0,No..he joined today itself.
0,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.
0,"Fuck babe ... I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ..."
0,Ã v ma fan...
0,Oh dang! I didn't mean o send that to you! Lol!
1,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468
0,Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.
0,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.
0,What happened in interview?
1,Todays Voda numbers ending 1225 are selected to receive a Â£50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app
0,What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother
0,U wan 2 haf lunch i'm in da canteen now.
0,"Awesome, I'll see you in a bit"
0,Ay wana meet on sat?Ã¼ wkg on sat?
0,Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.
0,Thanks for understanding. I've been trying to tell sura that.
0,I dont thnk its a wrong calling between us
0,Does she usually take fifteen fucking minutes to respond to a yes or no question
0,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-).."
0,Yes da. Any plm at ur office
0,"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day."
0,Hey i will be late... i'm at amk. Need to drink tea or coffee
0,Up to Ã¼... Ã wan come then come lor... But i din c any stripes skirt...
0,"Goodmorning, Today i am late for  &lt;#&gt; min."
1,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed Â£1000 cash or Â£5000 prize!
0,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon
0,East coast
0,Lol enjoy role playing much?
1,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records"
0,"I don't think I can get away for a trek that long with family in town, sorry"
1,"This is the 2nd time we have tried to contact u. U have won the Â£400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate"
1,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.
0,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.
0,Sun ah... Thk mayb can if dun have anythin on... Thk have to book e lesson... E pilates is at orchard mrt u noe hor...
0,Yar else i'll thk of all sorts of funny things.
0,"Yeah we wouldn't leave for an hour at least, how's 4 sound?"
0,That's one of the issues but california is okay. No snow so its manageable
0,Oh god..taken the teeth?is it paining
0,Y bishan lei... I tot Ã¼ say lavender?
0,What is the plural of the noun research?
0,Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil
0,"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy"
1,SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE
0,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.
0,Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...
0,How many licks does it take to get to the center of a tootsie pop?
0,Not from this campus. Are you in the library?
0,Then what about further plan?
0,You will be in the place of that man
0,Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!
0,Gud mrng dear hav a nice day
0,i dnt wnt to tlk wid u
0,Where did u go? My phone is gonna die you have to stay in here
0,"I'm in solihull, | do you want anything?"
0,"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck"
0,"Hmph. Go head, big baller."
0,We'll you pay over like  &lt;#&gt; yrs so its not too difficult
0,HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG
0,is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt?
0,I will lick up every drop :) are you ready to use your mouth as well?
0,Jesus christ bitch I'm trying to give you drugs answer your fucking phone
0,Dear how is chechi. Did you talk to her
0,Can you do online transaction?
0,I was slept that time.you there?
0,I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now
0,Be sure to check your yahoo email. We sent photos yesterday
0,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams
0,You are gorgeous! keep those pix cumming :) thank you!
1,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm"
0,I sent them. Do you like?
0,Quite late lar... Ard 12 anyway i wun b drivin...
0,"Beautiful tomorrow never comes.. When it comes, it's already TODAY.. In the hunt of beautiful tomorrow don't waste your wonderful TODAY.. GOODMORNING:)"
0,Is there coming friday is leave for pongal?do you get any news from your work place.
0,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.
0,This phone has the weirdest auto correct.
0,Is that on the telly? No its Brdget Jones!
0,Lol great now im getting hungry.
0,"that would be good â¦ I'll phone you tomo lunchtime, shall I, to organise something?"
0,"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything."
0,aathi..where are you dear..
0,"Hi the way I was with u 2day, is the normal way&this is the real me. UR unique&I hope I know u 4 the rest of mylife. Hope u find wot was lost."
